"icao24,""callsign"",""origin_country"",""time_position"",""last_contact"",""Longitude"",""Latitude"",""baro_altitude"",""on_ground"",""velocity"",""true_track"",""vertical_rate"",""sensors"",""geo_altitude"",""squawk"",""spi"",""position_source"""

"a53eef,""UPS952  "",""United States"",""1643708203"",""1643708204"",""-107.0967"",""40.064"",""12199.62"",""False"",""206.82"",""270.57"",""0"","""",""12169.14"",""4001"",""False"",""0"",""5"""

"c01aa6,""CJT905  "",""Canada"",""1643708413"",""1643708413"",""-79.9331"",""43.1761"","""",""True"",""7.46"",""300.94"","""","""","""","""",""False"",""0"",""1"""

"aa56b3,""UAL258  "",""United States"",""1643708413"",""1643708413"",""-77.0041"",""38.1472"",""10408.92"",""False"",""210.22"",""34.93"",""-2.6"","""",""10363.2"",""4742"",""False"",""0"",""4"""

"a0e249,""UPS914  "",""United States"",""1643708413"",""1643708413"",""-90.9352"",""37.6996"",""9745.98"",""False"",""218.86"",""272.56"",""0"","""",""9860.28"",""5723"",""False"",""0"",""6"""

"aa0955,""FDX2654 "",""United States"",""1643708413"",""1643708413"",""-99.9731"",""37.3331"",""10660.38"",""False"",""269.77"",""76.55"",""0"","""",""10759.44"",""6732"",""False"",""0"",""1"""

"ac498c,""FDX95   "",""United States"",""1643708413"",""1643708413"",""-69.9848"",""44.0069"",""10972.8"",""False"",""234.59"",""257.98"",""0"","""",""10728.96"",""0715"",""False"",""0"",""0"""

"a4d838,""DAL235  "",""United States"",""1643708412"",""1643708412"",""-71.6614"",""39.8107"",""9067.8"",""False"",""226.4"",""271.17"",""-10.73"","""",""8907.78"",""7245"",""False"",""0"",""0"""

"a963f7,""FFT2094 "",""United States"",""1643708413"",""1643708413"",""-108.601"",""37.3008"",""11269.98"",""False"",""269.27"",""76.52"",""0.33"","""",""11353.8"","""",""False"",""0"",""1"""

"a3a538,""FFT2158 "",""United States"",""1643708413"",""1643708413"",""-98.4161"",""32.3308"",""11285.22"",""False"",""271.11"",""106.99"",""0"","""",""11513.82"",""7370"",""False"",""0"",""0"""

"a798b9,""LBQ690  "",""United States"",""1643708293"",""1643708366"",""-90.1534"",""35.1898"",""6400.8"",""False"",""140.91"",""68.59"",""0"","""",""6522.72"",""2247"",""False"",""0"",""0"""

"ace6df,""NKS184  "",""United States"",""1643708412"",""1643708413"",""-91.0935"",""41.627"",""11887.2"",""False"",""255.47"",""74.7"",""0"","""",""11818.62"",""7342"",""False"",""0"",""0"""

"a96577,""DAL738  "",""United States"",""1643708412"",""1643708413"",""-86.3318"",""44.0845"",""12496.8"",""False"",""262.3"",""107.23"",""0"","""",""12336.78"",""3536"",""False"",""0"",""5"""

"0d0aef,""AMX401  "",""Mexico"",""1643708413"",""1643708413"",""-89.4701"",""30.5368"",""10972.8"",""False"",""226.87"",""222.33"",""0.33"","""",""11155.68"",""1616"",""False"",""0"",""0"""

"a34291,""UPS942  "",""United States"",""1643708413"",""1643708413"",""-99.3739"",""38.4042"",""11582.4"",""False"",""197.55"",""270.15"",""0"","""",""11620.5"",""6664"",""False"",""0"",""6"""

"a57b5a,""UPS1344 "",""United States"",""1643708412"",""1643708413"",""-90.7589"",""30.5665"",""11269.98"",""False"",""246.09"",""114.58"",""0"","""",""11437.62"",""2325"",""False"",""0"",""5"""

"a26a4f,""ATN3252 "",""United States"",""1643708413"",""1643708413"",""-83.9265"",""38.1751"",""5570.22"",""False"",""178.97"",""327.68"",""-11.38"","""",""5585.46"",""7124"",""False"",""0"",""1"""

"a4c4bb,""UPS1284 "",""United States"",""1643708412"",""1643708412"",""-80.6862"",""35.5297"",""2339.34"",""False"",""138.45"",""237.9"",""-13.33"","""",""2385.06"",""1566"",""False"",""0"",""5"""

"a58ded,""UPS1346 "",""United States"",""1643708412"",""1643708412"",""-85.5053"",""37.8359"",""3985.26"",""False"",""196.44"",""168.37"",""13.33"","""",""3688.08"","""",""False"",""0"",""5"""

"a0dadb,""UPS848  "",""United States"",""1643708413"",""1643708413"",""-96.9635"",""41.6028"",""10355.58"",""False"",""196.44"",""258.37"",""-0.65"","""",""10302.24"",""3113"",""False"",""0"",""6"""

"a3b7cb,""FFT2000 "",""United States"",""1643708411"",""1643708413"",""-103.5041"",""35.7633"",""11277.6"",""False"",""261.79"",""93.38"",""-0.33"","""",""11430"","""",""False"",""0"",""0"""

"ad67cc,""FDX1444 "",""United States"",""1643708412"",""1643708412"",""-87.8565"",""33.2257"",""11887.2"",""False"",""251.95"",""130.03"",""0"","""",""12024.36"",""1637"",""False"",""0"",""5"""

"a6670c,""VOI973  "",""United States"",""1643708410"",""1643708413"",""-94.7395"",""33.8482"",""10972.8"",""False"",""231.56"",""218.14"",""0"","""",""11132.82"",""6572"",""False"",""0"",""1"""

"a94b72,""UAL1947 "",""United States"",""1643708413"",""1643708413"",""-88.4896"",""41.7135"",""3177.54"",""False"",""164.56"",""20.3"",""-2.6"","""",""3124.2"",""0730"",""False"",""0"",""4"""

"a65408,""AAL2763 "",""United States"",""1643708412"",""1643708412"",""-91.315"",""35.8852"",""10668"",""False"",""245.61"",""87.6"",""0"","""",""10774.68"",""0741"",""False"",""0"",""0"""

"a94b6b,""UAL2219 "",""United States"",""1643708413"",""1643708413"",""-74.1344"",""39.9354"",""1668.78"",""False"",""133.88"",""314.07"",""0"","""",""1691.64"",""7411"",""False"",""0"",""4"""

"a9046d,""NKS1358 "",""United States"",""1643708412"",""1643708412"",""-108.0612"",""37.9856"",""10668"",""False"",""268.51"",""75.8"",""0"","""",""10728.96"","""",""False"",""0"",""1"""

"0d0b14,""VTM392  "",""Mexico"",""1643708413"",""1643708413"",""-96.7054"",""31.2496"",""10058.4"",""False"",""210.32"",""33.22"",""0"","""",""10248.9"",""5410"",""False"",""0"",""0"""

"a0934b,""UPS776  "",""United States"",""1643708413"",""1643708413"",""-96.9558"",""32.6235"",""4183.38"",""False"",""203.19"",""156.42"",""17.56"","""",""4198.62"",""0502"",""False"",""0"",""6"""

"0d0b3e,""VIV547  "",""Mexico"",""1643708413"",""1643708413"",""-97.5807"",""31.267"",""11582.4"",""False"",""242.54"",""205.37"",""0"","""",""11818.62"",""6223"",""False"",""0"",""0"""

"a46345,""FFT2130 "",""United States"",""1643708413"",""1643708413"",""-98.5408"",""40.196"",""11277.6"",""False"",""264.17"",""76.83"",""0"","""",""11262.36"",""1504"",""False"",""0"",""0"""

"a3a67b,""UPS1018 "",""United States"",""1643708379"",""1643708379"",""-71.0164"",""42.3731"","""",""True"",""13.89"",""315"","""","""","""",""2734"",""False"",""0"",""6"""

"a47656,""N731CM  "",""United States"",""1643708413"",""1643708413"",""-82.817"",""44.0401"",""10965.18"",""False"",""191.48"",""279.59"",""0"","""",""10850.88"",""7426"",""False"",""0"",""0"""

"c02ee7,""ACA093  "",""Canada"",""1643708412"",""1643708412"",""-79.7518"",""40.1198"",""11879.58"",""False"",""241.69"",""8.2"",""0"","""",""11849.1"",""5301"",""False"",""0"",""6"""

"aba1a0,""DAL1602 "",""United States"",""1643708412"",""1643708413"",""-93.9158"",""44.8528"",""11887.2"",""False"",""256.37"",""105.6"",""0"","""",""11666.22"",""3510"",""False"",""0"",""1"""

"c01040,""ACA43   "",""Canada"",""1643708413"",""1643708413"",""-78.9935"",""44.7339"",""7406.64"",""False"",""224.17"",""185.13"",""-9.43"","""",""7315.2"",""1353"",""False"",""0"",""6"""

"a4d8a5,""CTL18   "",""United States"",""1643708357"",""1643708357"",""-94.139"",""39.0399"",""2194.56"",""False"",""106.08"",""98.37"",""-1.3"","""",""2133.6"",""4763"",""False"",""0"",""0"""

"a94c7b,""DAL839  "",""United States"",""1643708412"",""1643708412"",""-86.6768"",""32.4057"",""12496.8"",""False"",""261.86"",""120.85"",""0"","""",""12656.82"",""6613"",""False"",""0"",""5"""

"a03235,""AAL976  "",""United States"",""1643708413"",""1643708413"",""-76.6553"",""41.3857"",""10683.24"",""False"",""248.68"",""98.57"",""0"","""",""10568.94"",""1011"",""False"",""0"",""1"""

"a3ee0b,""UPS400  "",""United States"",""1643708412"",""1643708412"",""-84.3308"",""35.8654"",""10066.02"",""False"",""243.67"",""156.09"",""0"","""",""10165.08"",""6756"",""False"",""0"",""6"""

"a08bdd,""UPS1488 "",""United States"",""1643708413"",""1643708413"",""-85.1735"",""42.167"",""6675.12"",""False"",""248.41"",""93.44"",""-17.56"","""",""6705.6"",""0212"",""False"",""0"",""6"""

"a4281d,""UPS920  "",""United States"",""1643707020"",""1643708410"",""-104.9141"",""35.9132"",""10972.8"",""False"",""200.76"",""256.21"",""0"","""",""11132.82"",""6765"",""False"",""0"",""0"""

"a3f579,""UPS988  "",""United States"",""1643708137"",""1643708137"",""-97.1409"",""45.8346"",""11582.4"",""False"",""214.62"",""289.61"",""0.33"","""",""11277.6"",""6253"",""False"",""0"",""6"""

"a057c7,""DAL9979 "",""United States"",""1643708383"",""1643708383"",""-122.3827"",""37.6155"","""",""True"",""0.06"",""216.56"","""","""","""","""",""False"",""0"",""0"""

"a65527,""NKS709  "",""United States"",""1643708412"",""1643708412"",""-97.7476"",""40.7964"",""11887.2"",""False"",""263.14"",""75.86"",""0"","""",""11841.48"",""7227"",""False"",""0"",""1"""

"0d0a8d,""AMX609  "",""Mexico"",""1643708193"",""1643708193"",""-114.4423"",""30.505"",""11277.6"",""False"",""265.59"",""134.06"",""0"","""",""11590.02"",""3312"",""False"",""0"",""1"""

"ade201,""BVN8285 "",""United States"",""1643707714"",""1643708413"",""-98.0594"",""33.1099"",""2446.02"",""False"",""76.29"",""280.1"",""0"","""",""2423.16"","""",""False"",""0"",""2"""

"a52e5b,""ATN3401 "",""United States"",""1643708412"",""1643708412"",""-116.4422"",""47.569"",""11590.02"",""False"",""222.24"",""270.27"",""0.33"","""",""11239.5"","""",""False"",""0"",""0"""

"0d0a37,""TNO301  "",""Mexico"",""1643708413"",""1643708413"",""-117.6737"",""33.168"",""7741.92"",""False"",""251.85"",""138.56"",""10.4"","""",""7818.12"",""7310"",""False"",""0"",""0"""

"a99b83,""DAL545  "",""United States"",""1643708412"",""1643708412"",""-82.7177"",""44.0317"",""12473.94"",""False"",""263.4"",""97.18"",""0"","""",""12352.02"",""6605"",""False"",""0"",""5"""

"a3db93,""FFT418  "",""United States"",""1643708412"",""1643708412"",""-90.8669"",""35.8992"",""11285.22"",""False"",""244.06"",""113.21"",""0"","""",""11407.14"",""1402"",""False"",""0"",""0"""

"ab15c2,""DAL304  "",""United States"",""1643708412"",""1643708412"",""-109.189"",""34.5286"",""11277.6"",""False"",""274.89"",""84.63"",""0"","""",""11445.24"",""3703"",""False"",""0"",""6"""

"a30ffd,""FDX2678 "",""United States"",""1643708413"",""1643708413"",""-86.3054"",""39.5997"",""2080.26"",""False"",""150.61"",""49.02"",""-6.5"","""",""2072.64"",""2620"",""False"",""0"",""6"""

"a9fa79,""FDX1404 "",""United States"",""1643708410"",""1643708410"",""-91.825"",""35.0835"",""9730.74"",""False"",""235.36"",""274.64"",""6.18"","""",""9829.8"",""1562"",""False"",""0"",""6"""

"a72f22,""JBU136  "",""United States"",""1643708413"",""1643708413"",""-76.4599"",""41.2412"",""10675.62"",""False"",""248.11"",""95.59"",""0"","""",""10576.56"",""3023"",""False"",""0"",""4"""

"a6d9c3,""AAL1367 "",""United States"",""1643708413"",""1643708413"",""-112.7444"",""42.3471"",""10066.02"",""False"",""259.73"",""125.89"",""-0.33"","""",""9822.18"","""",""False"",""0"",""1"""

"a36659,""UPS1070 "",""United States"",""1643708413"",""1643708413"",""-79.7075"",""39.9306"",""10675.62"",""False"",""259.98"",""74.51"",""0"","""",""10622.28"",""6764"",""False"",""0"",""6"""

"a49951,""AJT3022 "",""United States"",""1643708329"",""1643708339"",""-73.7865"",""40.6208"",""-152.4"",""False"",""66.88"",""30.51"",""-3.9"","""",""7.62"",""0713"",""False"",""0"",""1"""

"c058be,""ACA128  "",""Canada"",""1643708298"",""1643708298"",""-103.0317"",""49.5914"",""11887.2"",""False"",""276.36"",""91.6"",""0.33"","""",""11445.24"",""2641"",""False"",""0"",""6"""

"a9fa34,""CKS9402 "",""United States"",""1643708412"",""1643708412"",""-105.2102"",""42.2904"",""12192"",""False"",""207.54"",""260.58"",""0"","""",""12070.08"","""",""False"",""0"",""6"""

"a0f37e,""UPS966  "",""United States"",""1643708413"",""1643708413"",""-120.7205"",""36.6487"",""7879.08"",""False"",""219.76"",""318.51"",""-12.35"","""",""7947.66"",""1021"",""False"",""0"",""6"""

"a06815,""UPS1324 "",""United States"",""1643708412"",""1643708412"",""-79.9784"",""32.3197"",""10363.2"",""False"",""233.4"",""202.55"",""-0.65"","""",""10515.6"",""7145"",""False"",""0"",""6"""

"a11380,""DAL254  "",""United States"",""1643708413"",""1643708413"",""-75.2543"",""37.8525"",""11277.6"",""False"",""229.68"",""23.64"",""0"","""",""11186.16"",""2363"",""False"",""0"",""6"""

"a34c58,""UPS808  "",""United States"",""1643708102"",""1643708109"",""-111.7328"",""37.0004"",""11285.22"",""False"",""274.84"",""61.61"",""-0.33"","""",""11338.56"","""",""False"",""0"",""6"""

"a11eb4,""UPS1274 "",""United States"",""1643708413"",""1643708413"",""-78.5507"",""35.9706"",""1935.48"",""False"",""140.44"",""219.05"",""-7.48"","""",""1965.96"",""3047"",""False"",""0"",""6"""

"accb2b,""ASA38   "",""United States"",""1643708413"",""1643708413"",""-87.4529"",""32.9525"",""10668"",""False"",""234.65"",""122.19"",""0"","""",""10812.78"",""2122"",""False"",""0"",""1"""

"c02029,""MAL7079 "",""Canada"",""1643708413"",""1643708413"",""-107.6317"",""50.8545"",""11590.02"",""False"",""219.51"",""275.11"",""0.65"","""",""11102.34"","""",""False"",""0"",""5"""

"c02028,""MAL8082 "",""Canada"",""1643708413"",""1643708413"",""-76.6806"",""44.4987"",""10058.4"",""False"",""242.46"",""67.68"",""0"","""",""9898.38"",""6354"",""False"",""0"",""5"""

"a913bd,""TAI579  "",""United States"",""1643708412"",""1643708412"",""-82.1979"",""31.4311"",""10378.44"",""False"",""229.92"",""210.52"",""-0.33"","""",""10530.84"",""2601"",""False"",""0"",""0"""

"c080a6,""WJA652  "",""Canada"",""1643708413"",""1643708413"",""-89.6171"",""45.8068"",""11887.2"",""False"",""245.22"",""119.95"",""0"","""",""11643.36"",""2142"",""False"",""0"",""1"""

"a0fea3,""UPS810  "",""United States"",""1643708413"",""1643708413"",""-98.2044"",""41.4012"",""9159.24"",""False"",""205.68"",""257.28"",""1.3"","""",""9098.28"",""3103"",""False"",""0"",""6"""

"ad52e0,""FDX1770 "",""United States"",""1643708413"",""1643708413"",""-88.6744"",""39.8429"",""10972.8"",""False"",""205.48"",""276.32"",""0"","""",""10995.66"",""4614"",""False"",""0"",""5"""

"c02032,""MAL7051 "",""Canada"",""1643708413"",""1643708413"",""-110.5875"",""51.2338"",""11597.64"",""False"",""217.14"",""263.06"",""0"","""",""11079.48"","""",""False"",""0"",""0"""

"a05514,""LBQ650  "",""United States"",""1643708413"",""1643708413"",""-92.2729"",""40.5583"",""7315.2"",""False"",""107.94"",""241.85"",""0"","""",""7330.44"",""6224"",""False"",""0"",""2"""

"a5dc31,""GTI511  "",""United States"",""1643708413"",""1643708413"",""-92.8017"",""47.9999"",""9753.6"",""False"",""257.68"",""333.95"",""0"","""",""9311.64"",""6575"",""False"",""0"",""0"""

"a4380f,""FFT2142 "",""United States"",""1643708413"",""1643708413"",""-89.5274"",""39.8404"",""10668"",""False"",""264.94"",""89.67"",""0"","""",""10698.48"",""6777"",""False"",""0"",""0"""

"a4bc76,""GTI7168 "",""United States"",""1643708412"",""1643708413"",""-118.1665"",""47.5221"",""10668"",""False"",""277.8"",""123.75"",""0"","""",""10309.86"",""3473"",""False"",""0"",""1"""

"aa9107,""FDX1701 "",""United States"",""1643708412"",""1643708412"",""-86.8354"",""39.5736"",""4716.78"",""False"",""185.98"",""260.93"",""12.03"","""",""4716.78"",""4010"",""False"",""0"",""5"""

"a806d8,""UPS62   "",""United States"",""1643708413"",""1643708413"",""-89.602"",""43.2949"",""10972.8"",""False"",""225.51"",""328.81"",""0"","""",""10866.12"",""6755"",""False"",""0"",""0"""

"ab2728,""AVA020  "",""United States"",""1643708412"",""1643708412"",""-73.9307"",""40.3714"",""754.38"",""False"",""104.89"",""354.65"",""0"","""",""822.96"",""2252"",""False"",""0"",""0"""

"a1ab45,""GTX489  "",""United States"",""1643708413"",""1643708413"",""-96.9571"",""32.9545"",""1127.76"",""False"",""80.43"",""279.94"",""2.6"","""",""1097.28"",""2223"",""False"",""0"",""0"""

"a5320b,""ASA790  "",""United States"",""1643708413"",""1643708413"",""-84.9329"",""43.2441"",""11277.6"",""False"",""255.74"",""108.65"",""0"","""",""11186.16"",""6656"",""False"",""0"",""4"""

"0d0cd9,""VOI913  "",""Mexico"",""1643708412"",""1643708412"",""-117.5604"",""32.9987"",""9761.22"",""False"",""248.9"",""131.56"",""7.15"","""",""9921.24"",""1054"",""False"",""0"",""0"""

"a95c89,""FFT422  "",""United States"",""1643708413"",""1643708413"",""-119.3203"",""46.5678"",""9083.04"",""False"",""265.57"",""117.95"",""5.53"","""",""8823.96"",""2273"",""False"",""0"",""1"""

"a2e596,""N286PM  "",""United States"",""1643708413"",""1643708413"",""-86.6315"",""42.1897"",""2415.54"",""False"",""69.02"",""257.52"",""0.33"","""",""2362.2"","""",""False"",""0"",""0"""

"75855b,""PAL127  "",""Philippines"",""1643708255"",""1643708255"",""-73.7849"",""40.6253"","""",""True"",""8.23"",""210.94"","""","""","""",""2615"",""False"",""0"",""0"""

"a16273,""DAL300  "",""United States"",""1643708413"",""1643708413"",""-86.0495"",""42.7747"",""11292.84"",""False"",""259.9"",""99.69"",""0"","""",""11201.4"",""3217"",""False"",""0"",""6"""

"a39b56,""UPS1058 "",""United States"",""1643708412"",""1643708412"",""-85.6442"",""38.1059"",""1653.54"",""False"",""146.58"",""71.37"",""15.61"","""",""1638.3"","""",""False"",""0"",""6"""

"c0816e,""CJT569  "",""Canada"",""1643708413"",""1643708413"",""-100.5363"",""48.5085"",""10363.2"",""False"",""221.47"",""282.07"",""0.65"","""",""9875.52"",""0564"",""False"",""0"",""0"""

"0d0d8d,""VOI546  "",""Mexico"",""1643708412"",""1643708412"",""-115.8755"",""31.945"",""9334.5"",""False"",""247.48"",""120.62"",""5.85"","""",""9540.24"","""",""False"",""0"",""0"""

"ad4c2a,""AAL1914 "",""United States"",""1643708413"",""1643708413"",""-87.577"",""39.8407"",""5715"",""False"",""218.64"",""90.27"",""-8.13"","""",""5737.86"",""2531"",""False"",""0"",""1"""

"ac3f9c,""DAL1031 "",""United States"",""1643708413"",""1643708413"",""-86.666"",""40.3824"",""11277.6"",""False"",""262.28"",""79.95"",""0"","""",""11277.6"",""0714"",""False"",""0"",""4"""

"a09d22,""FDX1879 "",""United States"",""1643708410"",""1643708411"",""-122.2161"",""37.7196"","""",""True"",""0"",""312.19"","""","""","""","""",""False"",""0"",""6"""

"a1c4b2,""N213AL  "",""United States"",""1643708413"",""1643708413"",""-122.3075"",""47.5391"","""",""True"",""8.23"",""334.69"","""","""","""",""4764"",""False"",""0"",""2"""

"896170,""UAE9367 "",""United Arab Emirates"",""1643708167"",""1643708201"",""-87.8944"",""41.9676"",""205.74"",""True"",""4.12"",""56.25"","""","""","""",""0706"",""False"",""0"",""1"""

"ac351f,""N886LF  "",""United States"",""1643708413"",""1643708413"",""-116.3046"",""46.2165"",""7010.4"",""False"",""164.94"",""130.45"",""0"","""",""6781.8"","""",""False"",""0"",""0"""

"a46d26,""UAL2615 "",""United States"",""1643708413"",""1643708413"",""-98.4521"",""34.2994"",""11887.2"",""False"",""264.81"",""110.23"",""0"","""",""12062.46"",""3353"",""False"",""0"",""4"""

"a0ed6e,""UPS950  "",""United States"",""1643707939"",""1643708413"",""-101.1433"",""33.7536"",""10363.2"",""False"",""205.76"",""284.63"",""0.98"","""",""10584.18"",""2317"",""False"",""0"",""6"""

"a3f1c2,""UPS108  "",""United States"",""1643708412"",""1643708412"",""-95.9335"",""49.8275"",""10980.42"",""False"",""237.84"",""324.42"",""0"","""",""10507.98"",""7136"",""False"",""0"",""6"""

"a46d95,""UAL2440 "",""United States"",""1643708412"",""1643708412"",""-95.3451"",""36.6223"",""11887.2"",""False"",""251.1"",""109.88"",""0"","""",""11978.64"",""3215"",""False"",""0"",""4"""

"a3414e,""FFT518  "",""United States"",""1643708413"",""1643708413"",""-89.4838"",""40.965"",""11285.22"",""False"",""260.36"",""91.13"",""0"","""",""11277.6"",""1460"",""False"",""0"",""1"""

"a411d3,""UPS1144 "",""United States"",""1643708412"",""1643708412"",""-84.9363"",""38.6202"",""8572.5"",""False"",""249.55"",""45.33"",""11.7"","""",""8610.6"","""",""False"",""0"",""6"""

"a9b2e9,""FDX1989 "",""United States"",""1643708410"",""1643708410"",""-74.1838"",""40.6768"","""",""True"",""0"",""205.31"","""","""","""",""1637"",""False"",""0"",""1"""

"ace5bc,""AAL2054 "",""United States"",""1643708351"",""1643708352"",""-88.5323"",""31.9682"",""10066.02"",""False"",""258.09"",""109.81"",""0"","""",""10226.04"",""0710"",""False"",""0"",""0"""

"ab6380,""AAL8    "",""United States"",""1643708413"",""1643708413"",""-112.4459"",""34.0326"",""11887.2"",""False"",""300.98"",""85.2"",""-0.33"","""",""12077.7"",""3716"",""False"",""0"",""6"""

"c0211f,""MAL7050 "",""Canada"",""1643708412"",""1643708413"",""-98.2874"",""50.455"",""11582.4"",""False"",""223.16"",""291.36"",""0"","""",""11102.34"",""2016"",""False"",""0"",""5"""

"a97791,""N709SD  "",""United States"",""1643708413"",""1643708413"",""-117.0788"",""32.8224"",""487.68"",""False"",""26.29"",""239.42"",""-0.65"","""",""457.2"",""4212"",""False"",""0"",""0"""

"a6b4ac,""IFL531  "",""United States"",""1643708413"",""1643708413"",""-85.7458"",""39.5379"",""4450.08"",""False"",""183.53"",""29.01"",""14.96"","""",""4465.32"","""",""False"",""0"",""0"""

"a43952,""UPS802  "",""United States"",""1643708413"",""1643708413"",""-90.535"",""39.4544"",""9761.22"",""False"",""217.19"",""289.08"",""0"","""",""9829.8"",""4004"",""False"",""0"",""0"""

"a96412,""GTI8028 "",""United States"",""1643708413"",""1643708413"",""-118.6136"",""33.9283"",""594.36"",""False"",""94.44"",""82.49"",""0"","""",""563.88"","""",""False"",""0"",""0"""

"a5e433,""TAI567  "",""United States"",""1643708413"",""1643708413"",""-81.7712"",""31.9473"",""10957.56"",""False"",""226.92"",""211.28"",""-0.33"","""",""11117.58"",""1615"",""False"",""0"",""1"""

"a499c3,""HAL50   "",""United States"",""1643708413"",""1643708413"",""-95.9209"",""42.4868"",""11582.4"",""False"",""271.78"",""83.59"",""0"","""",""11475.72"",""7400"",""False"",""0"",""1"""

"a30626,""UPS1332 "",""United States"",""1643708412"",""1643708412"",""-85.6154"",""37.9267"",""3657.6"",""False"",""176.7"",""138.19"",""15.61"","""",""3657.6"","""",""False"",""0"",""0"""

"a97722,""N709MT  "",""United States"",""1643708207"",""1643708208"",""-96.006"",""36.1506"",""312.42"",""False"",""17.1"",""136.22"",""-1.63"","""",""274.32"","""",""False"",""0"",""8"""

"a771a8,""UPS916  "",""United States"",""1643708412"",""1643708413"",""-94.9534"",""37.8387"",""10972.8"",""False"",""235.37"",""267.24"",""0"","""",""11026.14"",""6713"",""False"",""0"",""6"""

"a5ca58,""UPS1446 "",""United States"",""1643708409"",""1643708412"",""-81.1943"",""41.275"",""3589.02"",""False"",""162.05"",""279.13"",""-0.98"","""",""3558.54"",""6265"",""False"",""0"",""5"""

"a41f6c,""FFT2098 "",""United States"",""1643708413"",""1643708413"",""-91.9415"",""30.4145"",""11285.22"",""False"",""243.54"",""108.09"",""0"","""",""11468.1"",""7361"",""False"",""0"",""0"""

"a353c6,""UPS928  "",""United States"",""1643708413"",""1643708413"",""-95.1568"",""40.5225"",""11590.02"",""False"",""207.88"",""248.51"",""0"","""",""11551.92"",""6560"",""False"",""0"",""0"""

"a486d8,""DAL950  "",""United States"",""1643708413"",""1643708413"",""-97.5964"",""40.94"",""10668"",""False"",""266.84"",""80.12"",""0"","""",""10629.9"",""4161"",""False"",""0"",""0"""

"a27c78,""UAL830  "",""United States"",""1643708413"",""1643708413"",""-73.1411"",""44.1918"",""11582.4"",""False"",""259.64"",""198.72"",""0"","""",""11384.28"",""0703"",""False"",""0"",""0"""

"a100c2,""N164CF  "",""United States"",""1643708155"",""1643708155"",""-84.4142"",""40.4637"",""548.64"",""False"",""93.05"",""21.74"",""0.33"","""",""556.26"","""",""False"",""0"",""0"""

"a603b0,""GTI8692 "",""United States"",""1643707594"",""1643708201"",""-108.8237"",""33.6978"",""10668"",""False"",""274.93"",""131.05"",""0"","""",""10858.5"",""5634"",""False"",""0"",""0"""

"a52c5c,""UPS562  "",""United States"",""1643708413"",""1643708413"",""-95.8827"",""37.2342"",""11277.6"",""False"",""237.94"",""13.89"",""0"","""",""11346.18"",""0526"",""False"",""0"",""5"""

"abc651,""DAL472  "",""United States"",""1643708413"",""1643708413"",""-73.8634"",""40.5222"",""457.2"",""False"",""79.58"",""30.71"",""-0.98"","""",""548.64"",""3630"",""False"",""0"",""6"""

"7380c5,""ELY001  "",""Israel"",""1643708413"",""1643708413"",""-70.3342"",""41.2606"",""11574.78"",""False"",""240.78"",""260.78"",""0"","""",""11422.38"","""",""False"",""0"",""0"""

"a1ac91,""FFT486  "",""United States"",""1643708406"",""1643708406"",""-89.4005"",""33.1106"",""11277.6"",""False"",""235"",""123.48"",""0"","""",""11430"",""1427"",""False"",""0"",""1"""

